//DATASET,
//created,Tue, 07 Jul 2026 14:25:05 GMT

//TRACE,Waveform,Input 1
//SampledBand
#Time,Amplitude
#(ns),(a.u.)
66.3106,0.0013
66.3112,0.0013
66.3118,0.0013
66.3124,0.0012
66.3129,0.0012
66.3135,0.0012
66.3141,0.0012
66.3147,0.0012
66.3153,0.0012
66.3159,0.0012
66.3165,0.0012
66.3171,0.0012
66.3176,0.0012
66.3182,0.0012
66.3188,0.0012
66.3194,0.0012
66.32,0.0011
66.3206,0.0011
66.3212,0.001
66.3218,0.0009
66.3224,0.0009
66.3229,0.0008
66.3235,0.0007
66.3241,0.0006
66.3247,0.0005
66.3253,0.0004
66.3259,0.0003
66.3265,0.0003
66.3271,0.0002
66.3276,0.0001
66.3282,0.0001
66.3288,0.0001
66.3294,0.0001
66.33,0.0001
66.3306,0.0001
66.3312,0.0001
66.3318,0.0002
66.3324,0.0003
66.3329,0.0003
66.3335,0.0004
66.3341,0.0005
66.3347,0.0006
66.3353,0.0007
66.3359,0.0008
66.3365,0.0008
66.3371,0.0009
66.3376,0.001
66.3382,0.0011
66.3388,0.0011
66.3394,0.0012
66.34,0.0012
66.3406,0.0013
66.3412,0.0013
66.3418,0.0014
66.3424,0.0014
66.3429,0.0015
66.3435,0.0015
66.3441,0.0016
66.3447,0.0016
66.3453,0.0017
66.3459,0.0017
66.3465,0.0017
66.3471,0.0017
66.3476,0.0017
66.3482,0.0017
66.3488,0.0017
66.3494,0.0017
66.35,0.0017
66.3506,0.0016
66.3512,0.0016
66.3518,0.0015
66.3524,0.0015
66.3529,0.0014
66.3535,0.0014
66.3541,0.0013
66.3547,0.0013
66.3553,0.0012
66.3559,0.0012
66.3565,0.0012
66.3571,0.0012
66.3576,0.0011
66.3582,0.0011
66.3588,0.0011
66.3594,0.0011
66.36,0.0011
66.3606,0.0012
66.3612,0.0012
66.3618,0.0012
66.3624,0.0012
66.3629,0.0012
66.3635,0.0012
66.3641,0.0012
66.3647,0.0012
66.3653,0.0012
66.3659,0.0012
66.3665,0.0012
66.3671,0.0012
66.3676,0.0012
66.3682,0.0011
66.3688,0.0011
66.3694,0.001
66.37,0.001
66.3706,0.0009
66.3712,0.0009
66.3718,0.0008
66.3724,0.0008
66.3729,0.0007
66.3735,0.0007
66.3741,0.0007
66.3747,0.0006
66.3753,0.0006
66.3759,0.0006
66.3765,0.0006
66.3771,0.0007
66.3776,0.0007
66.3782,0.0008
66.3788,0.0008
66.3794,0.0009
66.38,0.001
66.3806,0.0011
66.3812,0.0011
66.3818,0.0012
66.3824,0.0013
66.3829,0.0014
66.3835,0.0015
66.3841,0.0015
66.3847,0.0016
66.3853,0.0016
66.3859,0.0016
66.3865,0.0016
66.3871,0.0016
66.3876,0.0016
66.3882,0.0016
66.3888,0.0016
66.3894,0.0016
66.39,0.0015
66.3906,0.0015
66.3912,0.0015
66.3918,0.0014
66.3924,0.0014
66.3929,0.0013
66.3935,0.0013
66.3941,0.0013
66.3947,0.0012
66.3953,0.0012
66.3959,0.0012
66.3965,0.0012
66.3971,0.0012
66.3976,0.0012
66.3982,0.0013
66.3988,0.0013
66.3994,0.0013
66.4,0.0014
66.4006,0.0014
66.4012,0.0015
66.4018,0.0015
66.4024,0.0015
66.4029,0.0016
66.4035,0.0016
66.4041,0.0017
66.4047,0.0017
66.4053,0.0017
66.4059,0.0017
66.4065,0.0018
66.4071,0.0018
66.4076,0.0018
66.4082,0.0018
66.4088,0.0018
66.4094,0.0018
66.41,0.0018
66.4106,0.0018
66.4112,0.0018
66.4118,0.0018
66.4124,0.0018
66.4129,0.0018
66.4135,0.0018
66.4141,0.0017
66.4147,0.0016
66.4153,0.0015
66.4159,0.0014
66.4165,0.0013
66.4171,0.0012
66.4176,0.0011
66.4182,0.001
66.4188,0.0008
66.4194,0.0007
66.42,0.0006
66.4206,0.0005
66.4212,0.0004
66.4218,0.0003
66.4224,0.0002
66.4229,0.0001
66.4235,0.0001
66.4241,0
66.4247,0
66.4253,0
66.4259,0
66.4265,0
66.4271,0
66.4276,-0.0001
66.4282,0
66.4288,0
66.4294,0
66.43,0
66.4306,0
66.4312,0
66.4318,0
66.4324,0
66.4329,0.0001
66.4335,0.0001
66.4341,0.0002
66.4347,0.0002
66.4353,0.0003
66.4359,0.0004
66.4365,0.0005
66.4371,0.0006
66.4376,0.0006
66.4382,0.0007
66.4388,0.0008
66.4394,0.0009
66.44,0.0009
66.4406,0.001
66.4412,0.001
66.4418,0.001
66.4424,0.0011
66.4429,0.0011
66.4435,0.001
66.4441,0.001
66.4447,0.0009
66.4453,0.0009
66.4459,0.0008
66.4465,0.0007
66.4471,0.0006
66.4476,0.0005
66.4482,0.0004
66.4488,0.0003
66.4494,0.0003
66.45,0.0002
66.4506,0.0001
66.4512,0.0001
66.4518,0.0001
66.4524,0
66.4529,0
66.4535,0
66.4541,0
66.4547,0
66.4553,0
66.4559,0
66.4565,0
66.4571,0.0001
66.4576,0.0001
66.4582,0.0001
66.4588,0.0001
66.4594,0.0001
66.46,0.0001
66.4606,0.0001
66.4612,0.0001
66.4618,0.0001
66.4624,0.0001
66.4629,0.0001
66.4635,0.0001
66.4641,0.0001
66.4647,0.0001
66.4653,0.0001
66.4659,0
66.4665,0
66.4671,0
66.4676,0
66.4682,0
66.4688,0
66.4694,0
66.47,0
66.4706,0.0001
66.4712,0.0001
66.4718,0.0002
66.4724,0.0003
66.4729,0.0004
66.4735,0.0005
66.4741,0.0006
66.4747,0.0007
66.4753,0.0009
66.4759,0.001
66.4765,0.0011
66.4771,0.0013
66.4776,0.0014
66.4782,0.0015
66.4788,0.0016
66.4794,0.0016
66.48,0.0017
66.4806,0.0017
66.4812,0.0017
66.4818,0.0018
66.4824,0.0017
66.4829,0.0017
66.4835,0.0017
66.4841,0.0017
66.4847,0.0016
66.4853,0.0016
66.4859,0.0015
66.4865,0.0015
66.4871,0.0014
66.4876,0.0013
66.4882,0.0013
66.4888,0.0012
66.4894,0.0011
66.49,0.0011
66.4906,0.001
66.4912,0.0009
66.4918,0.0008
66.4924,0.0007
66.4929,0.0007
66.4935,0.0006
66.4941,0.0005
66.4947,0.0004
66.4953,0.0004
66.4959,0.0003
66.4965,0.0002
66.4971,0.0001
66.4976,0.0001
66.4982,0
66.4988,0
66.4994,0
66.5,0
66.5006,-0.0001
66.5012,-0.0001
66.5018,-0.0001
66.5024,-0.0001
66.5029,-0.0001
66.5035,-0.0001
66.5041,-0.0001
66.5047,-0.0001
66.5053,-0.0001
66.5059,-0.0001
66.5065,-0.0001
66.5071,0
66.5076,0
66.5082,0
66.5088,0.0001
66.5094,0.0001
66.51,0.0002
66.5106,0.0002
66.5112,0.0003
66.5118,0.0004
66.5124,0.0005
66.5129,0.0006
66.5135,0.0007
66.5141,0.0008
66.5147,0.0009
66.5153,0.001
66.5159,0.001
66.5165,0.0011
66.5171,0.0011
66.5176,0.0011
66.5182,0.0011
66.5188,0.0011
66.5194,0.001
66.52,0.001
66.5206,0.0009
66.5212,0.0008
66.5218,0.0007
66.5224,0.0006
66.5229,0.0005
66.5235,0.0004
66.5241,0.0003
66.5247,0.0003
66.5253,0.0002
66.5259,0.0001
66.5265,0.0001
66.5271,0.0001
66.5276,0.0001
66.5282,0.0001
66.5288,0.0001
66.5294,0.0001
66.53,0.0002
66.5306,0.0002
66.5312,0.0002
66.5318,0.0003
66.5324,0.0003
66.5329,0.0004
66.5335,0.0004
66.5341,0.0004
66.5347,0.0005
66.5353,0.0005
66.5359,0.0005
66.5365,0.0005
66.5371,0.0005
66.5376,0.0005
66.5382,0.0005
66.5388,0.0004
66.5394,0.0004
66.54,0.0004
66.5406,0.0003
66.5412,0.0003
66.5418,0.0003
66.5424,0.0002
66.5429,0.0002
66.5435,0.0002
66.5441,0.0001
66.5447,0.0001
66.5453,0.0001
66.5459,0.0001
66.5465,0.0001
66.5471,0.0001
66.5476,0.0001
66.5482,0.0002
66.5488,0.0002
66.5494,0.0002
66.55,0.0003
66.5506,0.0003
66.5512,0.0003
66.5518,0.0004
66.5524,0.0004
66.5529,0.0004
66.5535,0.0005
66.5541,0.0005
66.5547,0.0005
66.5553,0.0005
66.5559,0.0006
66.5565,0.0006
66.5571,0.0006
66.5576,0.0006
66.5582,0.0006
66.5588,0.0006
66.5594,0.0006
66.56,0.0006
66.5606,0.0006
66.5612,0.0006
66.5618,0.0006
66.5624,0.0005
66.5629,0.0005
66.5635,0.0005
66.5641,0.0005
66.5647,0.0006
66.5653,0.0006
66.5659,0.0006
66.5665,0.0006
66.5671,0.0006
66.5676,0.0006
66.5682,0.0006
66.5688,0.0006
66.5694,0.0006
66.57,0.0007
66.5706,0.0007
66.5712,0.0007
66.5718,0.0007
66.5724,0.0006
66.5729,0.0006
66.5735,0.0006
66.5741,0.0006
66.5747,0.0005
66.5753,0.0005
66.5759,0.0004
66.5765,0.0004
66.5771,0.0003
66.5776,0.0003
66.5782,0.0002
66.5788,0.0002
66.5794,0.0001
66.58,0.0001
66.5806,0
66.5812,0
66.5818,0
66.5824,0
66.5829,0
66.5835,0
66.5841,0.0001
66.5847,0.0002
66.5853,0.0003
66.5859,0.0004
66.5865,0.0005
66.5871,0.0006
66.5876,0.0008
66.5882,0.0009
66.5888,0.0011
66.5894,0.0012
66.59,0.0013
66.5906,0.0015
66.5912,0.0016
66.5918,0.0016
66.5924,0.0017
66.5929,0.0017
66.5935,0.0018
66.5941,0.0017
66.5947,0.0017
66.5953,0.0016
66.5959,0.0016
66.5965,0.0015
66.5971,0.0014
66.5976,0.0013
66.5982,0.0011
66.5988,0.001
66.5994,0.0009
66.6,0.0008
66.6006,0.0007
66.6012,0.0007
66.6018,0.0006
66.6024,0.0006
66.6029,0.0005
66.6035,0.0005
66.6041,0.0006
66.6047,0.0006
66.6053,0.0006
66.6059,0.0007
66.6065,0.0007
66.6071,0.0008
66.6076,0.0009
66.6082,0.001
66.6088,0.001
66.6094,0.0011
66.61,0.0011
66.6106,0.0012
66.6112,0.0012
66.6118,0.0012
66.6124,0.0012
66.6129,0.0011
66.6135,0.0011
66.6141,0.001
66.6147,0.001
66.6153,0.0009
66.6159,0.0008
66.6165,0.0007
66.6171,0.0006
66.6176,0.0005
66.6182,0.0004
66.6188,0.0003
66.6194,0.0002
66.62,0.0001
66.6206,0.0001
66.6212,0
66.6218,0
66.6224,0
66.6229,0
66.6235,0
66.6241,0
66.6247,0
66.6253,0.0001
66.6259,0.0001
66.6265,0.0001
66.6271,0.0002
66.6276,0.0002
66.6282,0.0003
66.6288,0.0004
66.6294,0.0004
66.63,0.0005
66.6306,0.0006
66.6312,0.0007
66.6318,0.0007
66.6324,0.0008
66.6329,0.0009
66.6335,0.001
66.6341,0.0011
66.6347,0.0012
66.6353,0.0013
66.6359,0.0014
66.6365,0.0014
66.6371,0.0015
66.6376,0.0016
66.6382,0.0016
66.6388,0.0017
66.6394,0.0017
66.64,0.0017
66.6406,0.0016
66.6412,0.0016
66.6418,0.0016
66.6424,0.0015
66.6429,0.0014
66.6435,0.0013
66.6441,0.0012
66.6447,0.0011
66.6453,0.0011
66.6459,0.001
66.6465,0.0009
66.6471,0.0008
66.6476,0.0007
66.6482,0.0007
66.6488,0.0007
66.6494,0.0007
66.65,0.0007
66.6506,0.0007
66.6512,0.0007
66.6518,0.0008
66.6524,0.0009
66.6529,0.0009
66.6535,0.001
66.6541,0.0011
66.6547,0.0012
66.6553,0.0013
66.6559,0.0013
66.6565,0.0014
66.6571,0.0015
66.6576,0.0015
66.6582,0.0016
66.6588,0.0016
66.6594,0.0016
66.66,0.0017
66.6606,0.0017
66.6612,0.0017
66.6618,0.0017
66.6624,0.0017
66.6629,0.0018
66.6635,0.0018
66.6641,0.0018
66.6647,0.0018
66.6653,0.0018
66.6659,0.0018
66.6665,0.0018
66.6671,0.0018
66.6676,0.0017
66.6682,0.0017
66.6688,0.0017
66.6694,0.0016
66.67,0.0015
66.6706,0.0015
66.6712,0.0014
66.6718,0.0013
66.6724,0.0012
66.6729,0.0011
66.6735,0.001
66.6741,0.0009
66.6747,0.0008
66.6753,0.0007
66.6759,0.0007
66.6765,0.0006
66.6771,0.0006
66.6776,0.0006
66.6782,0.0006
66.6788,0.0006
66.6794,0.0006
66.68,0.0007
66.6806,0.0008
66.6812,0.0008
66.6818,0.0009
66.6824,0.0011
66.6829,0.0012
66.6835,0.0013
66.6841,0.0014
66.6847,0.0014
66.6853,0.0015
66.6859,0.0016
66.6865,0.0016
66.6871,0.0017
66.6876,0.0017
66.6882,0.0018
66.6888,0.0018
66.6894,0.0018
66.69,0.0018
66.6906,0.0018
66.6912,0.0018
66.6918,0.0018
66.6924,0.0018
66.6929,0.0018
66.6935,0.0018
66.6941,0.0018
66.6947,0.0018
66.6953,0.0018
66.6959,0.0017
66.6965,0.0017
66.6971,0.0016
66.6976,0.0015
66.6982,0.0014
66.6988,0.0013
66.6994,0.0012
66.7,0.001
66.7006,0.0009
66.7012,0.0008
66.7018,0.0006
66.7024,0.0005
66.7029,0.0004
66.7035,0.0003
66.7041,0.0002
66.7047,0.0001
66.7053,0
66.7059,0
66.7065,0
66.7071,0
66.7076,0
66.7082,0
66.7088,0.0001
66.7094,0.0001
66.71,0.0002
66.7106,0.0002
66.7112,0.0003
66.7118,0.0004
66.7124,0.0004
66.7129,0.0005
66.7135,0.0005
66.7141,0.0006
66.7147,0.0006
66.7153,0.0006
66.7159,0.0006
66.7165,0.0006
66.7171,0.0005
66.7176,0.0005
66.7182,0.0005
66.7188,0.0004
66.7194,0.0004
66.72,0.0003
66.7206,0.0003
66.7212,0.0002
66.7218,0.0002
66.7224,0.0002
66.7229,0.0002
66.7235,0.0001
66.7241,0.0001
66.7247,0.0001
66.7253,0.0001
66.7259,0
66.7265,0
66.7271,0
66.7276,0
66.7282,0
66.7288,0
66.7294,0
66.73,-0.0001
66.7306,-0.0001
66.7312,-0.0001
66.7318,-0.0001
66.7324,-0.0001
66.7329,-0.0001
66.7335,0
66.7341,0
66.7347,0.0001
66.7353,0.0002
66.7359,0.0003
66.7365,0.0004
66.7371,0.0005
66.7376,0.0007
66.7382,0.0008
66.7388,0.001
66.7394,0.0011
66.74,0.0012
66.7406,0.0014
66.7412,0.0015
66.7418,0.0016
66.7424,0.0016
66.7429,0.0017
66.7435,0.0017
66.7441,0.0017
66.7447,0.0017
66.7453,0.0016
66.7459,0.0016
66.7465,0.0015
66.7471,0.0014
66.7476,0.0013
66.7482,0.0012
66.7488,0.0011
66.7494,0.001
66.75,0.0009
66.7506,0.0008
66.7512,0.0008
66.7518,0.0007
66.7524,0.0006
66.7529,0.0006
66.7535,0.0005
66.7541,0.0004
66.7547,0.0004
66.7553,0.0003
66.7559,0.0003
66.7565,0.0002
66.7571,0.0001
66.7576,0.0001
66.7582,0.0001
66.7588,0
66.7594,0
66.76,0
66.7606,0
66.7612,0
66.7618,0
66.7624,0
66.7629,0.0001
66.7635,0.0001
66.7641,0.0002
66.7647,0.0003
66.7653,0.0004
66.7659,0.0005
66.7665,0.0007
66.7671,0.0008
66.7676,0.0009
66.7682,0.0011
66.7688,0.0012
66.7694,0.0013
66.77,0.0014
66.7706,0.0015
66.7712,0.0016
66.7718,0.0017
66.7724,0.0017
66.7729,0.0018
66.7735,0.0018
66.7741,0.0018
66.7747,0.0018
66.7753,0.0018
66.7759,0.0019
66.7765,0.0019
66.7771,0.0019
66.7776,0.0019
66.7782,0.0018
66.7788,0.0018
66.7794,0.0018
66.78,0.0018
66.7806,0.0018
66.7812,0.0017
66.7818,0.0017
66.7824,0.0016
66.7829,0.0015
66.7835,0.0014
66.7841,0.0013
66.7847,0.0011
66.7853,0.001
66.7859,0.0008
66.7865,0.0007
66.7871,0.0006
66.7876,0.0004
66.7882,0.0003
66.7888,0.0002
66.7894,0.0001
66.79,0.0001
66.7906,0
66.7912,0
66.7918,0.0001
66.7924,0.0001
66.7929,0.0002
66.7935,0.0002
66.7941,0.0003
66.7947,0.0004
66.7953,0.0006
66.7959,0.0007
66.7965,0.0008
66.7971,0.0009
66.7976,0.001
66.7982,0.0011
66.7988,0.0011
66.7994,0.0012
66.8,0.0012
66.8006,0.0012
66.8012,0.0011
66.8018,0.0011
66.8024,0.001
66.8029,0.0009
66.8035,0.0008
66.8041,0.0007
66.8047,0.0006
66.8053,0.0005
66.8059,0.0004
66.8065,0.0003
66.8071,0.0002
66.8076,0.0001
66.8082,0.0001
66.8088,0.0001
66.8094,0
66.81,0.0001
66.8106,0.0001
66.8112,0.0001
66.8118,0.0002
66.8124,0.0003
66.8129,0.0004
66.8135,0.0005
66.8141,0.0006
66.8147,0.0007
66.8153,0.0007
66.8159,0.0008
66.8165,0.0009
66.8171,0.001
66.8176,0.001
66.8182,0.0011
66.8188,0.0011
66.8194,0.0011
66.82,0.0011
66.8206,0.0011
66.8212,0.001
66.8218,0.001
66.8224,0.0009
66.8229,0.0009
66.8235,0.0008
66.8241,0.0008
66.8247,0.0007
66.8253,0.0007
66.8259,0.0006
66.8265,0.0006
66.8271,0.0006
66.8276,0.0006
66.8282,0.0006
66.8288,0.0006
66.8294,0.0007
66.83,0.0008
66.8306,0.0008
66.8312,0.0009
66.8318,0.001
66.8324,0.0011
66.8329,0.0012
66.8335,0.0013
66.8341,0.0014
66.8347,0.0014
66.8353,0.0015
66.8359,0.0016
66.8365,0.0016
66.8371,0.0017
66.8376,0.0017
66.8382,0.0017
66.8388,0.0017
66.8394,0.0017
66.84,0.0017
66.8406,0.0017
66.8412,0.0016
66.8418,0.0016
66.8424,0.0015
66.8429,0.0015
66.8435,0.0014
66.8441,0.0014
66.8447,0.0013
66.8453,0.0013
66.8459,0.0012
66.8465,0.0012
66.8471,0.0012
66.8476,0.0012
66.8482,0.0012
66.8488,0.0012
66.8494,0.0013
66.85,0.0013
66.8506,0.0013
66.8512,0.0014
66.8518,0.0014
66.8524,0.0015
66.8529,0.0015
66.8535,0.0015
66.8541,0.0016
66.8547,0.0016
66.8553,0.0016
66.8559,0.0016
66.8565,0.0016
66.8571,0.0016
66.8576,0.0016
66.8582,0.0016
66.8588,0.0016
66.8594,0.0016
66.86,0.0016
66.8606,0.0015
66.8612,0.0015
66.8618,0.0015
66.8624,0.0014
66.8629,0.0014
66.8635,0.0013
66.8641,0.0013
66.8647,0.0012
66.8653,0.0012
66.8659,0.0012
66.8665,0.0011
66.8671,0.0011
66.8676,0.001
66.8682,0.001
66.8688,0.001
66.8694,0.0009
66.87,0.0009
66.8706,0.0008
66.8712,0.0008
66.8718,0.0007
66.8724,0.0007
66.8729,0.0007
66.8735,0.0006
66.8741,0.0006
66.8747,0.0006
66.8753,0.0006
66.8759,0.0006
66.8765,0.0006
66.8771,0.0006
66.8776,0.0006
66.8782,0.0006
66.8788,0.0006
66.8794,0.0006
66.88,0.0006
66.8806,0.0006
66.8812,0.0006
66.8818,0.0006
66.8824,0.0006
66.8829,0.0006
66.8835,0.0006
66.8841,0.0006
66.8847,0.0006
66.8853,0.0006
66.8859,0.0006
66.8865,0.0006
66.8871,0.0006
66.8876,0.0006
66.8882,0.0006
66.8888,0.0006
66.8894,0.0006
66.89,0.0006
66.8906,0.0006
66.8912,0.0006
66.8918,0.0006
66.8924,0.0006
66.8929,0.0006
66.8935,0.0006
66.8941,0.0006
66.8947,0.0006
66.8953,0.0006
66.8959,0.0006
66.8965,0.0006
66.8971,0.0006
66.8976,0.0006
66.8982,0.0006
66.8988,0.0006
66.8994,0.0006
66.9,0.0006
66.9006,0.0006
66.9012,0.0006
66.9018,0.0006
66.9024,0.0006
66.9029,0.0006
66.9035,0.0006
66.9041,0.0006
66.9047,0.0005
66.9053,0.0005
66.9059,0.0005
66.9065,0.0004
66.9071,0.0004
66.9076,0.0004
66.9082,0.0003
66.9088,0.0003
66.9094,0.0003
66.91,0.0002
66.9106,0.0002
66.9112,0.0002
66.9118,0.0002
66.9124,0.0001
66.9129,0.0001
66.9135,0.0001
66.9141,0.0001
66.9147,0.0001
66.9153,0.0001
66.9159,0.0001
66.9165,0
66.9171,0
66.9176,0
66.9182,0
66.9188,0
66.9194,0
66.92,0
66.9206,0
66.9212,0
66.9218,0
66.9224,0
66.9229,0.0001
66.9235,0.0001
66.9241,0.0001
66.9247,0.0002
66.9253,0.0003
66.9259,0.0004
66.9265,0.0005
66.9271,0.0005
66.9276,0.0006
66.9282,0.0007
66.9288,0.0008
66.9294,0.0009
66.93,0.001
66.9306,0.0011
66.9312,0.0011
66.9318,0.0012
66.9324,0.0012
66.9329,0.0013
66.9335,0.0013
66.9341,0.0013
66.9347,0.0013
66.9353,0.0013
66.9359,0.0013
66.9365,0.0013
66.9371,0.0013
66.9376,0.0013
66.9382,0.0013
66.9388,0.0012
66.9394,0.0012
66.94,0.0012
66.9406,0.0012
66.9412,0.0012
66.9418,0.0011
66.9424,0.0011
66.9429,0.0011
66.9435,0.0011
66.9441,0.0011
66.9447,0.0011
66.9453,0.0011
66.9459,0.0011
66.9465,0.0011
66.9471,0.0011
66.9476,0.0012
66.9482,0.0012
66.9488,0.0012
66.9494,0.0012
66.95,0.0012
66.9506,0.0012
66.9512,0.0012
66.9518,0.0013
66.9524,0.0013
66.9529,0.0013
66.9535,0.0012
66.9541,0.0012
66.9547,0.0012
66.9553,0.0012
66.9559,0.0012
66.9565,0.0012
66.9571,0.0012
66.9576,0.0012
66.9582,0.0012
66.9588,0.0012
66.9594,0.0012
66.96,0.0012
66.9606,0.0012
66.9612,0.0013
66.9618,0.0013
66.9624,0.0013
66.9629,0.0014
66.9635,0.0015
66.9641,0.0015
66.9647,0.0016
66.9653,0.0016
66.9659,0.0017
66.9665,0.0017
66.9671,0.0017
66.9676,0.0017
66.9682,0.0017
66.9688,0.0017
66.9694,0.0017
66.97,0.0016
66.9706,0.0015
66.9712,0.0015
66.9718,0.0013
66.9724,0.0012
66.9729,0.0011
66.9735,0.0009
66.9741,0.0008
66.9747,0.0007
66.9753,0.0005
66.9759,0.0004
66.9765,0.0003
66.9771,0.0002
66.9776,0.0001
66.9782,0.0001
66.9788,0
66.9794,0
66.98,0
66.9806,0
66.9812,0.0001
66.9818,0.0001
66.9824,0.0002
66.9829,0.0003
66.9835,0.0004
66.9841,0.0005
66.9847,0.0006
66.9853,0.0007
66.9859,0.0008
66.9865,0.0009
66.9871,0.001
66.9876,0.0011
66.9882,0.0012
66.9888,0.0012
66.9894,0.0013
66.99,0.0014
66.9906,0.0014
66.9912,0.0015
66.9918,0.0015
66.9924,0.0015
66.9929,0.0016
66.9935,0.0016
66.9941,0.0016
66.9947,0.0016
66.9953,0.0016
66.9959,0.0017
66.9965,0.0017
66.9971,0.0017
66.9976,0.0017
66.9982,0.0017
66.9988,0.0017
66.9994,0.0017
67,0.0017
67.0006,0.0016
67.0012,0.0016
67.0018,0.0016
67.0024,0.0016
67.0029,0.0015
67.0035,0.0015
67.0041,0.0015
67.0047,0.0014
67.0053,0.0014
67.0059,0.0013
67.0065,0.0012
67.0071,0.0011
67.0076,0.0011
67.0082,0.001
67.0088,0.0009
67.0094,0.0008
67.01,0.0007
67.0106,0.0006
67.0112,0.0005
67.0118,0.0004
67.0124,0.0003
67.0129,0.0002
67.0135,0.0002
67.0141,0.0001
67.0147,0
67.0153,0
67.0159,0
67.0165,0
67.0171,0.0001
67.0176,0.0001
67.0182,0.0002
67.0188,0.0003
67.0194,0.0004
67.02,0.0005
67.0206,0.0007
67.0212,0.0008
67.0218,0.001
67.0224,0.0011
67.0229,0.0013
67.0235,0.0014
67.0241,0.0015
67.0247,0.0016
67.0253,0.0016
67.0259,0.0017
67.0265,0.0017
67.0271,0.0016
67.0276,0.0016
67.0282,0.0015
67.0288,0.0014
67.0294,0.0013
67.03,0.0011
67.0306,0.001
67.0312,0.0008
67.0318,0.0007
67.0324,0.0006
67.0329,0.0004
67.0335,0.0003
67.0341,0.0002
67.0347,0.0001
67.0353,0.0001
67.0359,0
67.0365,0
67.0371,0
67.0376,0
67.0382,0
67.0388,0
67.0394,0.0001
67.04,0.0001
67.0406,0.0002
67.0412,0.0002
67.0418,0.0003
67.0424,0.0003
67.0429,0.0004
67.0435,0.0004
67.0441,0.0005
67.0447,0.0006
67.0453,0.0007
67.0459,0.0007
67.0465,0.0008
67.0471,0.0009
67.0476,0.001
67.0482,0.0011
67.0488,0.0012
67.0494,0.0013
67.05,0.0014
67.0506,0.0014
67.0512,0.0015
67.0518,0.0016
67.0524,0.0016
67.0529,0.0016
67.0535,0.0017
67.0541,0.0017
67.0547,0.0017
67.0553,0.0016
67.0559,0.0016
67.0565,0.0015
67.0571,0.0015
67.0576,0.0014
67.0582,0.0013
67.0588,0.0012
67.0594,0.0011
67.06,0.001
67.0606,0.0009
67.0612,0.0009
67.0618,0.0008
67.0624,0.0007
67.0629,0.0006
67.0635,0.0006
67.0641,0.0005
67.0647,0.0004
67.0653,0.0004
67.0659,0.0003
67.0665,0.0003
67.0671,0.0002
67.0676,0.0002
67.0682,0.0001
67.0688,0.0001
67.0694,0.0001
67.07,0.0001
67.0706,0.0001
67.0712,0.0001
67.0718,0.0001
67.0724,0.0001
67.0729,0.0001
67.0735,0.0001
67.0741,0.0002
67.0747,0.0002
67.0753,0.0003
67.0759,0.0004
67.0765,0.0005
67.0771,0.0005
67.0776,0.0006
67.0782,0.0007
67.0788,0.0008
67.0794,0.0008
67.08,0.0009
67.0806,0.001
67.0812,0.001
67.0818,0.0011
67.0824,0.0011
67.0829,0.0011
67.0835,0.0012
67.0841,0.0012
67.0847,0.0012
67.0853,0.0012
67.0859,0.0012
67.0865,0.0012
67.0871,0.0012
67.0876,0.0011
67.0882,0.0011
67.0888,0.0011
67.0894,0.0011
67.09,0.0011
67.0906,0.0011
67.0912,0.0011
67.0918,0.0012
67.0924,0.0012
67.0929,0.0012
67.0935,0.0013
67.0941,0.0013
67.0947,0.0014
67.0953,0.0014
67.0959,0.0015
67.0965,0.0015
67.0971,0.0016
67.0976,0.0016
67.0982,0.0016
67.0988,0.0017
67.0994,0.0017
67.1,0.0017
67.1006,0.0017
67.1012,0.0017
67.1018,0.0017
67.1024,0.0016
67.1029,0.0015
67.1035,0.0015
67.1041,0.0014
67.1047,0.0013
67.1053,0.0012
67.1059,0.0011
67.1065,0.001
67.1071,0.0009
67.1076,0.0008
67.1082,0.0007
67.1088,0.0007
67.1094,0.0006
67.11,0.0006
67.1106,0.0006
67.1112,0.0006
67.1118,0.0007
67.1124,0.0007
67.1129,0.0008
67.1135,0.0009
67.1141,0.001
67.1147,0.0011
67.1153,0.0012
67.1159,0.0013
67.1165,0.0014
67.1171,0.0015
67.1176,0.0015
67.1182,0.0016
67.1188,0.0016
67.1194,0.0017
67.12,0.0017
67.1206,0.0017
67.1212,0.0016
67.1218,0.0016
67.1224,0.0015
67.1229,0.0014
67.1235,0.0013
67.1241,0.0012
67.1247,0.0011
67.1253,0.001
67.1259,0.001
67.1265,0.0009
67.1271,0.0008
67.1276,0.0007
67.1282,0.0007
67.1288,0.0006
67.1294,0.0006
67.13,0.0006
67.1306,0.0007
67.1312,0.0007
67.1318,0.0008
67.1324,0.0009
67.1329,0.001
67.1335,0.0011
67.1341,0.0012
67.1347,0.0013
67.1353,0.0014
67.1359,0.0015
67.1365,0.0016
67.1371,0.0016
67.1376,0.0017
67.1382,0.0017
67.1388,0.0017
67.1394,0.0017
67.14,0.0017
67.1406,0.0016
67.1412,0.0016
67.1418,0.0015
67.1424,0.0014
67.1429,0.0013
67.1435,0.0013
67.1441,0.0012
67.1447,0.0011
67.1453,0.001
67.1459,0.0009
67.1465,0.0008
67.1471,0.0007
67.1476,0.0006
67.1482,0.0006
67.1488,0.0005
67.1494,0.0005
67.15,0.0004
67.1506,0.0003
67.1512,0.0003
67.1518,0.0002
67.1524,0.0002
67.1529,0.0001
67.1535,0.0001
